article_id,annotator,node,ranges,tokens,label
5cf47875896a7fea0600d5fc,C,12,"[[1872, 1956]]","pessoas como o Ronaldo, com biliões de seguidores, têm de ser modelos de integridade",Policy
5cf46bc3896a7fea0600247f,C,3,"[[461, 555]]",houve em 2012 argumentos sérios de historiadores e cidadãos contra a sua abolição ou suspensão,Value(+)
5d04c421896a7fea06a0f5fc,C,5,"[[408, 421]]",surpreendente,Value(+)
5d04c4e8896a7fea06a0fa61,C,18,"[[817, 905]]","tudo é mau ou desastroso, seja qual for o ponto de vista da análise, diz-se e escreve-se",Value(-)
5d04befb896a7fea06a07dcc,C,6,"[[213, 309]]","No meio escolar, o desporto torna-se um elemento fundamental para a educação integral dos jovens",Value(+)
5cf46791896a7fea06ffe2a4,C,19,"[[3226, 3288]]",sobra-lhes o chapéu infrene dos nacionalismos e protofascismos,Value(-)
5cf460d1896a7fea06ff83bd,C,27,"[[6434, 6470]]",o progresso é impossível sem mudança,Value
5d04be7a896a7fea06a07cef,D,7,"[[1822, 1879]]",gostaria de saber o que o dr. Lamas pensa sobre o assunto,Value
5cf45ff3896a7fea06ff6d3c,D,12,"[[1512, 1548]]","Curiosamente, não falam de Igualdade",Value
5cf45bce896a7fea06ff2b7a,A,14,"[[1973, 2102]]","Como a Justiça pública já não lhes permite prender ou degredar a mulher “caída”, que os envergonhou, resta-lhes a Justiça privada",Value
5cf45bf8896a7fea06ff2cd0,B,13,"[[6624, 6809]]","Devemos, pois, repensar as dinâmicas da sua circulação, seja no território físico, seja no digital, ou, melhor ainda, nessa entidade fusionada que une os dois territórios num tecnopoder",Policy
5cf45ab7896a7fea06ff23ca,A,14,"[[3798, 3847]]",Pouco importa se esta foi ou não uma intenção sua,Value
5cf45b79896a7fea06ff290a,A,3,"[[2419, 2468]]",tenta responder a uma necessidade dos territórios,Value
5cf47390896a7fea06009d1f,C,4,"[[2599, 2666]]",tem de saber aceitar as novas manifestações artísticas do seu tempo,Policy
5cf47482896a7fea0600a2cd,D,48,"[[5007, 5016]]",não basta,Fact
5cf476cd896a7fea0600be3f,B,23,"[[3182, 3304]]","a sua desadequação afecta a confiança dos cidadãos no sistema de proteção de dados pessoais, e cria obstáculos às empresas",Value(-)
5cf47bad896a7fea0600f696,D,11,"[[1383, 1627]]",O aumento brutal das rendas e a conversão massiva de apartamentos para arrendamento de curta duração (são 91% dos pedidos de licenciamento da Porto Vivo em 2016) criaram hoje uma pressão insuportável para muitos dos habitantes que lá permanecem,Fact
5d04c505896a7fea06a0fabc,A,14,"[[2882, 2993]]",Intervir nesta via é essencial para melhorar a segurança de quem nela circula e de quem vive na sua proximidade,Policy
5cf46bc3896a7fea0600247f,A,6,"[[3175, 3236]]",um dos seus livros não foi integrado na “Colecção Henriquina”,Value
5cf45e3c896a7fea06ff4efb,B,39,"[[3397, 3429]]",por todos os fatores mencionados,Value
5cf45ab2896a7fea06ff23a1,B,3,"[[449, 500]]",aumentar a previsibilidade e segurança dos veículos,Value
5d04bcb5896a7fea06a06489,A,18,"[[1204, 1387]]","O investimento feito em estágios de preparação e aquisição de equipamento audiovisual e informático, praticamente inexistente até 2013, representa hoje quase 10% do investimento total",Fact
5cf45c4a896a7fea06ff3f4e,B,12,"[[1600, 1732]]",essa não é matéria para o OE porque o OE descongela e descongela todos os professores no sentido de retomar a contagem do cronómetro,Value
5ce8e7f4896a7fea06969d15,D,1,"[[77, 187]]",Por uma lei desfasada da realidade não é permitido fazer campanha nas 24 horas anteriores à abertura das urnas,Fact
5cf45adb896a7fea06ff24e3,B,20,"[[1450, 1501]]",concentrou ainda mais a riqueza na minoria abastada,Value(-)
5d04c471896a7fea06a0f7fe,D,0,"[[67, 167]]",Não vou falar-lhe da minha desilusão em vê-lo dizer que os fogos nocturnos só podem ser intencionais,Value
5cf46c40896a7fea0600285a,B,25,"[[3605, 3655]]",o Reino Unido e os EUA têm muitos objetivos comuns,Value
5cf4785d896a7fea0600d551,D,2,"[[539, 623]]",não se pode deixar de reconhecer que Lisboa está hoje mais bonita e mais cosmopolita,Value(+)
5cf46092896a7fea06ff7210,B,8,"[[2987, 3003]]",Estes resultados,Value
5cf461c8896a7fea06ff8c4d,D,50,"[[6548, 6610]]","Deve negociar-se bem, claro e firme as convenções de prestação",Value
5cf45d9c896a7fea06ff4a23,D,0,"[[3061, 3158]]",exortando a que se reforcem os mecanismos para escutar e prestar apoio a quem sofreu abuso sexual,Value
5cf47420896a7fea0600a11b,D,5,"[[377, 489]]","Para muitos dirigentes esportivos pelo mundo, é exatamente esse sentimento de tensão que prevalece neste momento",Value
5cf46465896a7fea06ffb90e,D,18,"[[2446, 2503]]",Cada caderno deveria vir com um rectângulo de mata-borrão,Value
5cf47676896a7fea0600bcba,C,28,"[[4330, 4478]]","é sempre melhor adicionar água ao vinho, durante a fermentação e na dose certa, claro, do que retirar álcool ao vinho através de processos mecânicos",Value
5cf45cd3896a7fea06ff4418,B,6,"[[1700, 1739]]",enferma também de falta de objetividade,Value(-)
5cf465e2896a7fea06ffd558,B,28,"[[2950, 3062]]",crescimento das exportações e do alargamento do número de empresas portuguesas com presença em mercados externos,Value
5cddb333896a7fea062e8b18,B,4,"[[2361, 2416]]",ganhamos todos: melhores cientistas e melhores europeus,Value(+)
5cf45b89896a7fea06ff2999,A,11,"[[1425, 1529]]",cada ato eleitoral para o Parlamento Europeu tem de representar uma nova oportunidade para o mundo atual,Value
5cf45f67896a7fea06ff690f,B,37,"[[2160, 2276]]",Empresas que correm atrás de benefícios fiscais e não de oportunidades de negócio geram menos valor para a sociedade,Value(-)
5cdd9733896a7fea062d6f9f,C,24,"[[1876, 1976]]","permite a existência de um elemento especulativo nas decisões judiciais, tornando-as discricionárias",Value(-)
5cf46fe7896a7fea0600635a,D,8,"[[1054, 1087]]",seria o mais adequado a este caso,Value
5ce31557896a7fea065ee806,B,20,"[[3007, 3040]]",muitos lhe vaticinaram o fracasso,Value
5cf466a0896a7fea06ffdb5e,D,14,"[[1939, 2107]]",estes investirem (as suas reservas) em produtos com baixa taxa de retorno na moeda de outros países (ex.: T-bills) ou simplesmente guardarem as reservas num “cofre” [5],Fact
5cf46474896a7fea06ffb98d,C,57,"[[5247, 5323]]",os actores políticos que as propõem estão hoje organizados à escala europeia,Value(+)
5cf47371896a7fea06009c23,C,14,"[[433, 498]]",não sendo o meio de comunicação com mais audiências (longe disso),Value(-)
5cdd9732896a7fea062d6f8f,B,24,"[[4068, 4116]]",poderemos então estar perante um caso de justiça,Value
5cf47144896a7fea06007f8b,B,14,"[[1994, 2097]]",estima-se que a mineração das criptomoedas em 2018 possam consumir mais energia do que 20 países juntos,Value(-)
5cf466a0896a7fea06ffdb5e,B,23,"[[1945, 2103]]",investirem (as suas reservas) em produtos com baixa taxa de retorno na moeda de outros países (ex.: T-bills) ou simplesmente guardarem as reservas num “cofre”,Value
5cf46146896a7fea06ff884d,B,10,"[[2050, 2123]]",nos actos atiram-lhes os ossos e ficam para si e os seus com a carne toda,Value
5cde31c4896a7fea063370a5,C,36,"[[248, 565]]",O desporto português necessita de uma estratégia de desenvolvimento para poder defender os seus interesses no seio do Modelo do Desporto Europeu e não embarcar na destruição que começando no futebol alastrará a todas as outras modalidades cortando aos países de média dimensão o acesso ao sucesso desportivo e europeu,Policy
5cf47b6b896a7fea0600f57c,A,7,"[[911, 1038]]",a diferença de pontos entre a liderança e a concorrência directa não seria tão significativa se o campo estivesse mais nivelado,Value
5cf46bc3896a7fea0600247f,A,29,"[[8040, 8104]]",temos já alguns doutorados de qualidade a trabalhar nesses temas,Value
5cf46a54896a7fea06001897,C,16,"[[1978, 2011]]",uma curadoria dentro da curadoria,Value
5cf45f67896a7fea06ff690f,B,56,"[[3904, 3927]]",receita consignada à UE,Value
5cf45f60896a7fea06ff68cd,A,1,"[[3086, 3381]]","O facto de o Conselho de Administração da RTP não ser eleito nem reportar diretamente ao Governo, a sua inamovibilidade, as competências atribuídas ao CGI, ao Conselho de Opinião, à ERC e aos provedores, sem desvalorizar os órgãos próprios dos jornalistas, têm assegurado uma maior independência",Value(+)
5cf472cb896a7fea0600898e,B,8,"[[1649, 1884]]","impedimento de acesso a condições dignas de habitação para os mais pobres e frágeis, com especial relevo das pessoas de ascendência africana e das comunidades ciganas, desalojadas à força e sem acesso a programas de realojamento dignos",Value(-)
5cf45e48896a7fea06ff4f60,B,1,"[[488, 773]]","Não será apenas a inusitada aderência a um imaginário “historicista” no shortlist do prémio Europeu Mies van der Rohe 2019, com as prominentes vigas metálicas cor-de-laranja e caixilharias verde-alface dos belgas Vylder Vinck Taillieu a recordarem-nos o vigor desse distante imaginário",Value
5cf47257896a7fea0600872a,C,4,"[[1228, 1305]]","Steve Bannon, andar pela Europa a tentar instalar uma Internacional Populista",Value
5cf478aa896a7fea0600d78b,B,2,"[[214, 261]]",em que reabilitação é confundida com fachadismo,Value(-)
5cf45a83896a7fea06ff224e,A,7,"[[1522, 1555]]",sujeita às suas regras ambientais,Value
5cf46311896a7fea06ffab76,B,22,"[[4504, 4539]]",com a agravante de ser uma ditadura,Fact
5cf4602f896a7fea06ff6f27,A,7,"[[1925, 1958]]",definhamento da produção nacional,Value(-)
5cf4675d896a7fea06ffe0fe,D,4,"[[111, 127]]",o povo é teimoso,Fact
5cf45fb4896a7fea06ff6b86,A,2,"[[2086, 2151]]",tem que haver espaço para o sector social e para o sector privado,Value
5cf479ce896a7fea0600dd37,D,20,"[[2236, 2251]]",foram suspensos,Fact
5cf45ab7896a7fea06ff23ca,A,6,"[[1790, 1923]]",a sua disponibilidade para manter o actual estado de coisas deixou no ar a impressão de que ambos se submeteram ao diktat do PM Costa,Value
5cf46324896a7fea06ffac81,A,1,"[[1505, 1615]]","A pátria deve, pois, àqueles que são como marcos geodésicos da sua topografia cultural, o devido encarecimento",Value
5cf47065896a7fea060065b5,A,5,"[[231, 310]]",rigidez de um estatuto de carreira docente que induz envelhecimento e endogamia,Value(-)
5cf460d7896a7fea06ff8402,B,1,"[[1434, 1528]]",A prática de baixos salários e precariedade crescente é recorrente e a PT/MEO não foge à regra,Value(-)
5cf46076896a7fea06ff7155,A,1,"[[500, 563]]",ele é um meio para atingir uma democracia mais plena e saudável,Value
5d04c590896a7fea06a0fc78,A,20,"[[3697, 3707]]",exuberante,Value(+)
5cf45ad6896a7fea06ff24c3,C,21,"[[679, 804]]","Infância, juventude, vida adulta, velhice sempre foram fases da vida humana muito bem demarcadas ao longo de milhares de anos",Value
5cf468d7896a7fea06fffd56,C,19,"[[3734, 3797]]",é também um equivoco a diabolização da propriedade da habitação,Value(-)
5cf465fc896a7fea06ffd65d,B,24,"[[4584, 4679]]",Este efeito de denominador pode ter feito com que Portugal ficasse menos mal no retrato europeu,Value
5cf46046896a7fea06ff6fe1,C,2,"[[343, 501]]","ao mesmo tempo, os bloquistas apagam rapidamente posts antigos do seu website (esquerda.net), para poderem agora dizer que nunca apoiaram o regime venezuelano",Value
5cf45f67896a7fea06ff690f,B,18,"[[1082, 1149]]",Há quem tenha razões pessoais ou profissionais para viver num lugar,Value
5cf460db896a7fea06ff8422,B,4,"[[1143, 1184]]",há uma urbanização crescente da sociedade,Fact
5d04c4ab896a7fea06a0f966,A,13,"[[3965, 4091]]",não há capacidade económica para reforçar as instituições de ensino superior com vista à modernização das suas infraestruturas,Value
5d04be7b896a7fea06a07cf1,B,15,"[[5209, 5217], [5256, 5309]]",A Cresap foi uma grande conquista para a democracia portuguesa,Value(+)
5d04c505896a7fea06a0fabc,A,12,"[[1984, 2028]]",existindo por isso um conflito de interesses,Value
5d04befb896a7fea06a07dcc,B,12,"[[2514, 2686]]",o diferente exemplo dos mega-eventos desportivos realizados em solo europeu demonstra que estes são activos relevantes nos países que sabem cuidar do seu interesse nacional,Value
5cf46673896a7fea06ffd9e4,B,13,"[[1110, 1282]]","Desenhados originalmente no início do século XX, para uma indústria de empresas com presença física, já não se encontram aptos a fazer face a uma crescente economia digital",Value
5cf47875896a7fea0600d5fc,D,17,"[[1489, 1518]]",A acusação é de fraude fiscal,Fact
5cf47072896a7fea060065dd,A,0,"[[164, 226]]",esta actividade contribuiu com 456 milhões de euros para o PIB,Fact
5cf46919896a7fea06ffff72,D,12,"[[3161, 3243]]","existem muitos e bons técnicos em países da OCDE, e não só, com estas competências",Fact
5cf468d7896a7fea06fffd56,B,11,"[[3108, 3325]]","mesmo para muitas das famílias que fizeram um percurso cidade-periferia o mote foi um trade-off entre os prós e os contras desta opção, enquadrado por uma atmosfera geral de idealização da cidade nova e da propriedade",Value
5cf462dc896a7fea06ff9485,B,5,"[[2912, 2995]]",faz prevalecer um arco de instabilidade que se estende da Europa ao Norte de África,Value(-)
5cf474fd896a7fea0600a503,A,7,"[[1126, 1259]]","existem várias variações genéticas que oferecem vantagens competitivas, mas nenhuma impede os atletas de competirem se forem naturais",Value
5cf45f36896a7fea06ff67b8,D,3,"[[530, 567]]",estamos de facto em crise democrática,Value
5cf468d7896a7fea06fffd56,B,22,"[[5818, 5859]]",Estes indivíduos menosprezam o “subúrbio”,Value
5cf469b4896a7fea0600041f,D,0,"[[200, 274]]",a competição desportiva necessita de uma jurisdição célere e especializada,Policy
5cf462a3896a7fea06ff92be,C,8,"[[3603, 3682]]","O dia em que não houver mais lugar para o índio, não haverá lugar para o humano",Value
5cf466a0896a7fea06ffdb5e,D,53,"[[5870, 5907]]",O caso português é um pouco diferente,Value
5cf46fb9896a7fea06006278,B,17,"[[1699, 1727]]",exista financiamento europeu,Fact
5cf46530896a7fea06ffbf65,A,25,"[[4985, 5025]]",cada vez mais focos de tensão e conflito,Value(-)
5cf4676f896a7fea06ffe196,D,26,"[[4172, 4246]]",Resta-nos saber que Ifigénia é hoje a Ucrânia e se Putin é mesmo Agamémnon,Value
5cf47242896a7fea060086d0,A,10,"[[396, 409]]",forte procura,Value
5cdf7535896a7fea064043e8,C,11,"[[3138, 3397]]","talvez seja interessante colocar nesta medida uma cláusula de salvaguarda permitindo que não se aplique o direito de preferência pelo valor patrimonial a imóveis que são vendidos uma vez em dez anos, diferenciando-os dos que são transaccionados sucessivamente",Policy
5d04a31b896a7fea069ef06f,A,3,"[[3169, 3190]]",É tudo cómico na FIFA,Value
5cf47650896a7fea0600bbc7,C,6,"[[1070, 1108]]",virou-se o feitiço contra o feiticeiro,Value
5cf45b77896a7fea06ff28ff,B,3,"[[1634, 1800]]","no recrutamento de funcionários dos novos países, a UE criou uma desigualdade de estatuto diminuindo os direitos dos recém-chegados em comparação com os já instalados",Fact
5cf46162896a7fea06ff8973,A,38,"[[3778, 3805]]","em 2009 tinha atingido 1,6%",Fact
5cf45f88896a7fea06ff6a13,D,3,"[[480, 589]]","ouve falar-se de má gestão, de prejuízos de milhões, de compras que põem em causa as poupanças dos associados",Fact
5cf462dc896a7fea06ff9485,C,1,"[[1239, 1265]]",o crescimento global lento,Value(-)
5cf47065896a7fea060065b5,A,35,"[[4753, 4839]]","Em termos teóricos, a FCT financiará os investigadores através de um contrato-programa",Value(-)
5cf45e1f896a7fea06ff4e0c,B,7,"[[1497, 1586]]",uma elite corrupta nada fez para garantir que fossem tomadas medidas concretas e eficazes,Value(-)
5cf46174896a7fea06ff8a09,B,24,"[[1389, 1490]]","De alguma forma, a indignação que dele emana não deixa de ser refém de uma inevitável previsibilidade",Value
5ceee4c4896a7fea06cc3895,D,14,"[[2826, 2861]]",a provável varridela que os afetará,Value
5cf45f5e896a7fea06ff68c2,B,9,"[[3194, 3306]]",Não nego a necessidade de se gastarem fundos públicos destinados a reparar crimes medonhos como os do 27 de Maio,Value
5cf46fb9896a7fea06006278,C,17,"[[6001, 6065]]","Com tantas e tão inconstantes regras, ninguém consegue trabalhar",Value(-)
5cf45e3c896a7fea06ff4efb,C,10,"[[4907, 4963]]",Ambos os lados pagariam um preço demasiado alto por isso,Value(-)
5cf4602f896a7fea06ff6f27,C,8,"[[1970, 2014]]",desaproveitamento de potencialidades do país,Value(-)
5cf47793896a7fea0600c1af,D,1,"[[1059, 1110]]",é uma Atividade instauradora e promotora de valores,Value(+)
5cf46a5e896a7fea06001906,A,9,"[[4133, 4219]]",a inclusão do Partido da Liberdade no governo não é o resultado mais assustador per se,Value
5cf46a26896a7fea060016b1,D,41,"[[6561, 6615]]",da tentativa permanente de encontrar bodes expiatórios,Value
5cf46311896a7fea06ffab76,B,28,"[[5054, 5212]]",A feitura do seu testamento é de uma cautela e de um rigor tais que só uma pessoa extraordinariamente inteligente e com a sua sagacidade conseguiriam conceber,Value(+)
5cf466c3896a7fea06ffdc74,C,20,"[[5330, 5373]]",permite um confronto crítico do seu caminho,Value(+)
5cf45c2c896a7fea06ff3e2a,B,24,"[[3574, 3607]]",será caso para se desistir? Nunca,Value
5cf45ea4896a7fea06ff6257,D,5,"[[4003, 4056]]",a autonomia estratégica da União Europeia é uma frase,Fact
5cf463f6896a7fea06ffb5b9,A,10,"[[3951, 4036]]",a responsabilidade pelo lastro social da actividade artística não acaba nesse domínio,Value
5d04c473896a7fea06a0f809,A,3,"[[167, 194]]",A desertificação agravou-se,Value(-)
5cf4b764896a7fea06032673,B,55,"[[6208, 6248]]",Na ausência de informação mais fidedigna,Value
5cf45c4c896a7fea06ff3f66,B,15,"[[2212, 2390]]","Cabe-nos a nós, enquanto sociedade, estarmos atentos a esta realidade e encontrar mecanismos que envolvam toda a família e comunidade para prestar cuidados a quem deles necessita",Policy
5d04bbb3896a7fea06a062d6,B,8,"[[1683, 1780]]",em Portugal os acontecimentos desenrolaram-se em moldes que não permitiram uma solução semelhante,Value
5cf46fb9896a7fea06006278,B,30,"[[4562, 4659]]",A incerteza corrói e mais de três meses de incerteza após três anos sem concurso de projetos pesa,Value(-)
5cf472bd896a7fea06008959,C,9,"[[3397, 3452]]",Não só o centro histórico de Coimbra é muito mais vasto,Value
5cf46d61896a7fea0600417e,A,13,"[[1524, 1641]]","que, até 2025, o mercado global de car sharing aumente dos atuais 7,9 milhões de utilizadores para mais de 36 milhões",Fact
5d04c557896a7fea06a0fbc4,B,44,"[[8567, 8921]]","O que os signatários pretendem é que caiba aos jurados escolhidos pelo representante do Estado (neste caso, a presidente do ICA), como no tempo de Marcelo Caetano ou na Coreia do Norte, decidir sobre a carreira dos cineastas, favorecendo os que seguem aquela “linha estética” em detrimento quase sempre de realizadores com provas dadas e de muitos jovens",Value
5cf45f67896a7fea06ff690f,B,17,"[[993, 1080]]",Nem todos os residentes e empresas têm a mesma facilidade de mover-se entre localidades,Value
5cf45ab7896a7fea06ff23ca,C,6,"[[2524, 2636]]",O blitzkrieg teatral de Costa será usado pelo PS para conter o BE e o PCP não apenas neste período pré-eleitoral,Value
5d04a52f896a7fea069f0921,B,51,"[[4872, 4951]]","Infelizmente, existem muitas divisões, assim como incompreensões no nosso mundo",Value(-)
5cf464ac896a7fea06ffbb62,D,6,"[[3003, 3064]]","toca a ampliar tudo o que lá existe, esteja de pé ou em ruína",Value(-)
5cf4602f896a7fea06ff6f27,B,44,"[[4323, 4403]]",há que libertar o país das imposições e constrangimentos que impedem esse avanço,Value
5cf46fb9896a7fea06006278,C,1,"[[55, 273]]","Quem lidera um grupo de investigação, sabe que o seu grupo só sobrevive se conseguir angariar projetos, contratos e bolsas – para criar e manter postos de trabalho – através de processos competitivos baseados no mérito",Value
5cf46a26896a7fea060016b1,C,8,"[[1092, 1129]]",o terreno não foi vendido por um euro,Value
5cf46047896a7fea06ff6fe8,A,12,"[[3165, 3292]]",o nível de endividamento das famílias em percentagem do PIB e do rendimento disponível nunca foi tão baixo como é neste momento,Fact
5cf46fcc896a7fea060062db,D,0,"[[2142, 2176]]",com interesse cultural e económico,Value(+)
5cefd3d4896a7fea06d57241,D,9,"[[951, 1054]]",há um grupo especial onde o óleo de CBD é particularmente benéfico: crianças com epilepsias refratárias,Fact
5cf47251896a7fea06008716,D,20,"[[1009, 1094]]",Não daquela que o Governo de Michel Temer diz que está a fazer contra a criminalidade,Value
5cf45b89896a7fea06ff2999,A,29,"[[3294, 3324]]",revoluções políticas e sociais,Fact
5cf463d6896a7fea06ffb4a8,B,32,"[[2794, 2941]]","o Montijo representará um movimento de cerca de 8 milhões de passageiros por ano, e a expansão da Portela cerca de 14 milhões (42 milhões no total)",Value
5ced14b3896a7fea06bac0dd,B,12,"[[1311, 1423]]","Talvez esteja na altura de repensar a estrutura do Sistema de Saúde português ou então, pelo menos, questioná-la",Value
5cf474fd896a7fea0600a503,D,10,"[[2825, 3058]]",o Tribunal Arbitral do Desporto considera que o grau de vantagem competitiva das atletas com hiperandrogenismo deve ser proporcional ao grau de vantagem competitiva que os homens têm sobre as mulheres (10 a 12% é o valor reconhecido),Fact
5cf45ccf896a7fea06ff43fb,B,15,"[[3998, 4030]]",O PSD afasta-se desta insanidade,Value
5cf45bf8896a7fea06ff2cd0,D,21,"[[6275, 6431]]","Antes pretende colocar diversos dispositivos formais, não formais e informais de poder a agir, integradamente, para uma maior e melhor distribuição do mesmo",Value
5cf45b80896a7fea06ff2946,C,11,"[[954, 985]]",não se podem comportar como tal,Value
5d04c421896a7fea06a0f5fc,A,19,"[[3047, 3112]]",sempre foram bem sucedidos os grandes momentos de multidão no Rio,Value
5d04a52f896a7fea069f0921,B,31,"[[2699, 2844]]","Na opinião de alguns críticos, o intenso calor durante o Verão no nosso país é a principal razão pela qual não deveríamos ter ganho a candidatura",Value(-)
5cf47420896a7fea0600a11b,D,17,"[[1907, 2081]]","O ex-dirigente argentino, Julio Grondona, morto em 2014, foi apontado como receptor de um milhão de dólares em troca de seu voto aos árabes para que pudessem sediar o Mundial",Fact
5cf46d61896a7fea0600417e,A,5,"[[888, 990]]",é imprescindível criar alternativas para as pessoas e disponibilizar-lhes novas ferramentas e soluções,Policy
5cf46fb5896a7fea06006266,A,12,"[[3733, 3833]]",aqueles auspiciosos números não se traduzem em medidas efectivas que combatam as carências do sector,Value(-)
5cf46530896a7fea06ffbf65,A,6,"[[508, 570]]",reforço para cima de 30% da Lega do fascista Salvini em Itália,Value
5cefd3d4896a7fea06d57241,B,13,"[[1255, 1322]]",Estas crianças não podem esperar 300 dias para que a lei se efetive,Value
5cddb333896a7fea062e8b18,C,0,"[[111, 258]]","A Olimpíada da Ciência da União Europeia (EUSO), originalmente imaginada por Michael A. Cotter, tem uma dimensão científica e uma dimensão política",Value
5cdd9733896a7fea062d6f9f,A,1,"[[427, 515]]",nem sempre com a integridade intelectual que se exigiria de alguns atores da nossa praça,Value
5cf462b6896a7fea06ff9357,D,16,"[[3117, 3157]]",A questão da autonomia está por resolver,Value(-)
5cf45a83896a7fea06ff224e,C,8,"[[4542, 4675]]",no nosso país se deve também estudar e fomentar a utilização das suas melhores reservas na obtenção deste componente para as baterias,Policy
5cf45e3c896a7fea06ff4efb,B,50,"[[4907, 4963]]",Ambos os lados pagariam um preço demasiado alto por isso,Value(-)
5cf45de6896a7fea06ff4c48,A,9,"[[3195, 3232]]",mudanças epidemiológica e tecnológica,Value
5cf4650f896a7fea06ffbe46,D,30,"[[4649, 4791]]","já se deram alguns passos com vista a melhorar o emprego, nomeadamente no combate à utilização indevida de contratos de prestações de serviços",Fact
5cf46b97896a7fea0600233c,D,28,"[[3588, 3864]]","Dececiona que um ministro do STF, como Fachim, tenha quebrado a unanimidade da sentença do Supremo Tribunal Eleitoral que declarou a inelegibilidade, sustentado num total absurdo jurídico, o da suposta vinculatividade de uma interim mesure do Comité de Direitos Humanos da ONU",Value(-)
5cf45e19896a7fea06ff4ddd,B,6,"[[1835, 1844]]",Era livre,Value
5cf45bf8896a7fea06ff2cd0,D,14,"[[4277, 4432]]","Se têm sido relevantes no seu contributo para estabelecer abordagens novas aos problemas de desenvolvimento, também é certo que oferecem algumas limitações",Value
5cf47a54896a7fea0600df99,A,6,"[[2685, 2770]]","Telheiras tem só três parques privados, o resto é em espaços públicos, ruas, pracetas",Fact
5ceb7ce4896a7fea06ab7126,D,28,"[[5100, 5148]]",A Europa da justiça fiscal está ao nosso alcance,Value
5cf46046896a7fea06ff6fe1,D,28,"[[5762, 5886]]",alternância entre gritos na praça pública e a tentativa de sobriedade expurgam a maquilhagem que cobre o aparelho trotskista,Value(-)
5cf47924896a7fea0600da24,C,1,"[[258, 326]]",eu continuaria a olhar estas questões de um ponto de vista histórico,Value
5cf45ab2896a7fea06ff23a1,B,2,"[[397, 447]]",Pretende-se melhorar a mobilidade dos utilizadores,Value
5d04bdfd896a7fea06a07c20,A,0,"[[2004, 2076]]",não me faltam e faltarão outras situações para tecer encómios ao PÚBLICO,Value
5cf45c80896a7fea06ff4187,B,20,"[[2928, 3265]]","A existência, mesmo que por simples incúria, de imprecisões ou inverdades nas declarações constantes dos termos de responsabilidade assinados pelos técnicos envolvidos em obras de reabilitação pode ocultar deficiências graves e pôr em risco pessoas e bens, em particular nas regiões sísmicas do País, como é o caso de Lisboa e do Algarve",Value(-)
5cf45c0c896a7fea06ff3d04,B,5,"[[452, 648]]","sobre o mesmo assunto têm igualmente chegado algumas boas notícias, que abrem perspetivas quanto à resolução deste problema e que mostram que Portugal ainda não desistiu do seu rio mais importante",Value(+)
5cf479e4896a7fea0600ddac,A,3,"[[276, 329]]",a época fica marcada pelo acentuar de duas tendências,Value
5d04b660896a7fea06a02ea3,D,0,"[[291, 320]]",Partindo deste custo estimado,Value
5cf4615b896a7fea06ff8930,D,4,"[[959, 1063]]","a grande nação anticolonial transformou-se ela própria num império, com o objectivo de dominação mundial",Fact
5cf46103896a7fea06ff85a8,C,6,"[[474, 528]]",Os nossos não têm ainda forma definida ou nome próprio,Value
5cf46162896a7fea06ff8973,A,29,"[[3619, 3675]]","Heitor, como todos os seus colegas do Governo, é Centeno",Value
5cf46268896a7fea06ff9135,B,6,"[[2920, 2990]]",dissolvido em 2016 em nome do princípio “é a Rede quem decide de tudo”,Fact
5cf46811896a7fea06fff68c,C,20,"[[3484, 3592]]","a partir de Outubro, para todos os pensionistas com 60 ou mais anos, desde que cumprida a condição de acesso",Fact
5cf45f44896a7fea06ff680b,B,0,"[[176, 232]]",é no domínio da cultura que esta relação é mais evidente,Value
5cf4b764896a7fea06032673,B,11,"[[2529, 2752]]","muitas vezes não incorporam, normalmente por escassez de dados, elementos relativos ao investimento individual que cada família fez durante o curso nem para a área científica de formação, nem para a escola em que se graduou",Value
5cf4650f896a7fea06ffbe46,B,16,"[[2164, 2288]]",esse tipo de contrato tinha sido flexibilizado em 2003 no Código de Trabalho através do prolongamento do seu limite temporal,Fact
5cf45de6896a7fea06ff4c48,A,0,"[[922, 1002]]",alguns desses direitos terem sido parcialmente recuperados nos últimos três anos,Value
5cf469ff896a7fea0600062e,C,5,"[[466, 492]]",personalidades da Internet,Value
5cf45e3c896a7fea06ff4efb,B,46,"[[4800, 4905]]",os europeus parecem não estar dispostos a desafiar a sua relação comercial com os chineses (e vice-versa),Value
5cf479f8896a7fea0600de0b,D,0,"[[0, 43]]",Portugal é definitivamente um país estranho,Value(-)
5cf47398896a7fea06009d64,B,0,"[[1556, 1593]]",Mário Centeno é um ilustre olivalense,Fact
5cf45c4d896a7fea06ff3f74,A,4,"[[1967, 1993]]",intervir nas consequências,Policy
5cef7f74896a7fea06d223f7,D,6,"[[1032, 1072]]",mais rasteira do que relva recém-aparada,Value(-)
5cf46220896a7fea06ff8f04,B,0,"[[1313, 1371]]",o facto de muitos deles possuírem uma estrutura cristalina,Fact
5cf46416896a7fea06ffb67e,D,1,"[[563, 586]]",sistema de videoárbitro,Fact
5ceb1a74896a7fea06a82aaa,D,7,"[[1724, 1772]]",o maior derrotado da noite terá mesmo sido o PSD,Value(-)
5d04c3eb896a7fea06a0e1fc,B,6,"[[1968, 2005]]",captava público de fora da modalidade,Value
