article_id,annotator,node,ranges,tokens,label
5cf45c73896a7fea06ff40fa,B,12.0,"[[2314, 2404]]",O que disse sobre Sócrates foi muito para lá do tolerável e tornou-o uma persona non grata,Value(-)
5d04a31b896a7fea069ef06f,B,1.0,"[[1153, 1316]]",Há no discurso político uma tal preocupação com a peleja partidária para a mera conquista de terreno e uma tal indiferença pelas coisas verdadeiramente importantes,Value(-)
5cf47306896a7fea06008adb,C,6.0,"[[507, 573]]",São Bento ficou também votada ao esquecimento pela Câmara do Porto,Value(-)
5ce377c4896a7fea0662596b,A,15.0,"[[3345, 3436]]",a justiça limita-se a ser muito forte com os fracos e completamente impotente com os fortes,Value(-)
5d04c332896a7fea06a0dfa5,D,14.0,"[[4154, 4274]]","a sua prevenção, detecção e sancionamento não é compagináveis com abordagens sectoriais, pontuais ou meramente nacionais",Value(-)
5cf4615e896a7fea06ff894d,C,13.0,"[[2044, 2318]]","O atual sistema em que os regulamentos de avaliação se sobrepõem à lei geral equivale a uma injustiça relativa, entre os docentes, e objetiva, quando cada docente com direito a progredir não vê isso contemplado, ao fim de mais de um ano de o Orçamento do Estado o contemplar",Value(-)
5cf465d2896a7fea06ffd4aa,B,9.0,"[[2064, 2190]]","Estes administradores, com uma visão 1.0 do futuro da banca, olham para os trabalhadores como um custo e nada mais do que isso",Value(-)
5cf46fb9896a7fea06006278,C,12.0,"[[3955, 4004]]",O descalabro culminou na divulgação de resultados,Value(-)
5cf47306896a7fea06008adb,D,11.0,"[[3886, 3984]]",o Porto não deve querer higienizar um espaço seu para fazer desaparecer uma parte da sua população,Value(-)
5cf45c4e896a7fea06ff3f82,A,22.0,"[[2714, 2760]]",o sectarismo de uma classe em relação a outras,Value(-)
5cf4651d896a7fea06ffbec6,B,14.0,"[[3605, 3653]]",as garantias constitucionais foram desmanteladas,Value(-)
5cf4785d896a7fea0600d551,A,38.0,"[[2089, 2111]]",é impossível ter carro,Value(-)
5cf46168896a7fea06ff89a4,B,1.0,"[[110, 190]]",Em 1971 foi atirado abruptamente para fora da sua residência na Rua dos Caetanos,Value(-)
5cf47287896a7fea06008821,B,19.0,"[[2473, 2496]]",A cidade está mais suja,Value(-)
5cf4661c896a7fea06ffd767,A,16.0,"[[1889, 1918]]",falta de hábitos e de civismo,Value(-)
5cf478aa896a7fea0600d78b,D,8.0,"[[3079, 3412]]","Estão, pois, de parabéns a empresa construtora (atenção ao interior do segundo prédio!), a Câmara Municipal de Lisboa, numa excepção à catastrófica política de protecção patrimonial a que nos têm habituado, e a Direcção-Geral do Património Cultural, tantas vezes “distraída” ou até conivente com os atentados que a cidade tem sofrido",Value(-)
5cdf5913896a7fea063f2d16,B,8.0,"[[390, 547]]",dificuldades que encontrou para a marcação da primeira consulta hospitalar e das consultas com as várias especialidades que compõem a equipa multidisciplinar,Value(-)
5d04a455896a7fea069f07ab,A,14.0,"[[3657, 3765]]",bem sabemos como a falta de controle das competições financeiras têm consequências terríveis sobre todos nós,Value(-)
5d04ad52896a7fea069f9c0d,B,23.0,"[[1670, 1700]]",não seriam bons para o futebol,Value(-)
5cf466c3896a7fea06ffdc74,B,70.0,"[[4720, 4767]]",os caminhos equívocos de um “deus-tapa-buracos”,Value(-)
5cf45fd2896a7fea06ff6c5a,B,4.0,"[[742, 798]]",sua prática política ao sabor da conveniência do momento,Value(-)
5cf45ccf896a7fea06ff43fb,D,18.0,"[[3729, 3857]]","o projeto de lei agora aprovado, cobardemente, impõe que ela seja somada e encapotada nas taxas pagas pelos viticultores ao IVDP",Value(-)
5cf45c47896a7fea06ff3f2d,B,27.0,"[[2792, 3037]]","Lançar sobre a opinião pública estimativas de centenas de milhões – sem fornecer os dados de base e as metodologias adotadas, mesmo depois de sucessivos pedidos não correspondidos - e alimentar a especulação dramatizada é outro problema político",Value(-)
5cf478aa896a7fea0600d78b,C,12.0,"[[1013, 1145]]","a quinhentista Rua do Bemformoso, que escapou milagrosamente à hecatombe do Martim Moniz nos anos 40, se prepara para ser esventrada",Value(-)
5cf47030896a7fea0600649b,C,20.0,"[[4932, 5031]]",reconheceram o fracasso do seu ministro e do seu Governo em levar as instituições a cumprirem a lei,Value(-)
5cf45b97896a7fea06ff2a01,B,15.0,"[[3320, 3418]]",foi com o mesmo desprezo e racismo que a Igreja Católica tratou os Africanos durante a colonização,Value(-)
5cf462de896a7fea06ff9495,B,25.0,"[[3661, 3754]]","os esquemas de corrupção, repressão e enriquecimento ilícito em que muitos estarão envolvidos",Value(-)
5cf466a0896a7fea06ffdb5e,B,7.0,"[[1023, 1053]]","e, por conseguinte, a economia",Value(-)
5cf47246896a7fea060086ea,C,17.0,"[[1748, 2008]]","a alteração, desrespeito e desorganização desse sistema tem consequências muito dramáticas, com grande aumento dos riscos de doenças tão terríveis como o cancro, a demência, a depressão e a insónia crónicas, a incapacidade para o trabalho e os acidentes graves",Value(-)
5cf461eb896a7fea06ff8d65,D,16.0,"[[2710, 2824]]","este Governo tem os serviços públicos depauperados, alguns deles no limiar da subsistência, como é o caso da saúde",Value(-)
5cf46013896a7fea06ff6e32,A,1.0,"[[2828, 3011]]","obrigará as Escolas a alterar, uma vez mais, os projetos educativos, os regulamentos internos, os critérios de avaliação e dezenas de procedimentos, em extenuantes trabalhos de Sísifo",Value(-)
5cf47065896a7fea060065b5,A,30.0,"[[3631, 3671]]",a bolha existe e rebentará a breve prazo,Value(-)
5cf45e04896a7fea06ff4d33,B,7.0,"[[4302, 4392]]","quem protagoniza a luta pode, se tiver êxito, aumentar por via não democrática o seu poder",Value(-)
5cf47029896a7fea06006476,B,20.0,"[[3798, 3873]]","construções contemporâneas, em absoluta dissonância com o espírito do lugar",Value(-)
5cf464b6896a7fea06ffbb9d,B,0.0,"[[819, 888]]","No passado essa intermediação era (é), muitas vezes, pesada e onerosa",Value(-)
5cf47065896a7fea060065b5,C,26.0,"[[3057, 3156]]","este programa de emprego científico é mais uma etapa, porventura a final, de um esquema de pirâmide",Value(-)
5cf460cd896a7fea06ff8392,D,30.0,"[[6151, 6210]]",Têm ligação umbilical a Maduro (mesmo nos tempos de Chávez),Value(-)
5cf469bf896a7fea06000481,C,3.0,"[[1299, 1367]]",em Setúbal sempre existiu muita dificuldade em escolher esse caminho,Value(-)
5cf4785d896a7fea0600d551,A,28.0,"[[2680, 2716]]",Uma cidade abandonada pela autarquia,Value(-)
5cf466a0896a7fea06ffdb5e,D,9.0,"[[2518, 2556]]",acabam por contrair a economia mundial,Value(-)
5cf4650f896a7fea06ffbe46,D,0.0,"[[2624, 2713]]","A crise de 2008 revelou, assim, a vulnerabilidade dos trabalhadores com contratos a termo",Value(-)
5cdd9732896a7fea062d6f8f,C,7.0,"[[386, 562]]","tornou-se incompreensível a razão pela qual o PCP resolveu pedir o adiamento da votação da Base 18, a que diz respeito àquela matéria, para data posterior às eleições europeias",Value(-)
5cf471bf896a7fea06008417,C,4.0,"[[4530, 4576]]",o videoárbitro foi apenas uma ilusão de óptica,Value(-)
5cf47390896a7fea06009d1f,B,13.0,"[[3981, 4011]]",prematura e algo mal-informada,Value(-)
5cf460d1896a7fea06ff83bd,C,3.0,"[[1953, 2200]]","Continua a existir uma organização extremamente centralizada, paternal, vertical e hierárquica em praticamente todas as esferas da sociedade que não promove o diálogo, a troca de ideias e dificilmente deixa emergir pensamentos “de baixo para cima”",Value(-)
5cf46204896a7fea06ff8e25,D,0.0,"[[1592, 1670]]",O Presidente Ilham Aliyev nunca respondeu directamente às acusações de Khadija,Value(-)
5cf45cb1896a7fea06ff432e,B,19.0,"[[1158, 1212]]",a supremacia da gestão sobre a liderança não se aceita,Value(-)
5cf47251896a7fea06008716,D,45.0,"[[2702, 2726]]",da impunidade das elites,Value(-)
5cf466b8896a7fea06ffdc1a,B,0.0,"[[225, 326]]",O ponto de partida para os trabalhos levados a cabo em Buenos Aires era indisfarçavelmente melindroso,Value(-)
5d04c3eb896a7fea06a0e1fc,B,1.0,"[[319, 453]]","esfumaram-se as grandes equipas, os nomes internacionais, a competitividade e até os adeptos em palcos míticos como a Senhora da Graça",Value(-)
5cf47482896a7fea0600a2cd,D,35.0,"[[3918, 3971]]",A sua sobrevalorização a prazo implodirá parcialmente,Value(-)
5cf45cb1896a7fea06ff432e,B,17.0,"[[1034, 1105]]",a desconexão entre as pequenas reformas que vão sendo feitas é um facto,Value(-)
5cf45d02896a7fea06ff459a,B,26.0,"[[3172, 3258]]",a taxa única de IMI para 308 câmaras (que alguns autarcas defendem) agravava o imposto,Value(-)
5cf460db896a7fea06ff8422,C,3.0,"[[1819, 1852]]",não cobrirá 100% das necessidades,Value(-)
5ce377c4896a7fea0662596b,C,60.0,"[[5885, 5917]]",nem ambiente propício a negócios,Value(-)
5d04c421896a7fea06a0f5fc,A,8.0,"[[2365, 2410]]",pró ou contra impeachment o confronto explode,Value(-)
5cf478aa896a7fea0600d78b,C,3.0,"[[2113, 2341]]","um escusado e provocador revestimento de azulejos que, independentemente do seu valor “per si”, constitui uma tremenda agressão à extraordinária fachada azulejar do famoso “Prédio do Ferreira das Tabuletas” que lhe fica defronte",Value(-)
5d04c47f896a7fea06a0f857,C,29.0,"[[3235, 3327]]",O incentivo da repressão penal acaba só por trazer consequências desastrosas para a natureza,Value(-)
5cef7f74896a7fea06d223f7,B,5.0,"[[1009, 1072]]","Não pela argumentação, mais rasteira do que relva recém-aparada",Value(-)
5cf45bb8896a7fea06ff2add,A,8.0,"[[865, 940]]",compromete a necessária imparcialidade e o estrito respeito pela legalidade,Value(-)
5cf45f5e896a7fea06ff68c2,C,29.0,"[[1292, 1323]]",este folclore das indemnizações,Value(-)
5cf46a54896a7fea06001897,C,26.0,"[[3154, 3328]]","A questão, por esclarecer, da integração na programação da exposição de Joana Vasconcelos, I’m your mirror, vinda do Guggenheim de Bilbau, é mais outro sintoma deste problema",Value(-)
5cf46ac9896a7fea06001d10,D,6.0,"[[5752, 5810]]",o seu impacto vai muito para além do próprio Largo do Rato,Value(-)
5d04c4aa896a7fea06a0f962,B,47.0,"[[3046, 3094]]",mantém a massa crítica e o foco em níveis baixos,Value(-)
5cf4602f896a7fea06ff6f27,B,24.0,"[[2188, 2199]]",contradição,Value(-)
5cf466ae896a7fea06ffdbd1,B,13.0,"[[3541, 3685]]","violência que se fará presente, seja por efeito dos agitadores, seja por efeito da resposta musculada das autoridades para reafirmação do regime",Value(-)
5d04a31b896a7fea069ef06f,B,8.0,"[[2220, 2283]]",acumulando uma fortuna colossal que foge a todos os escrutínios,Value(-)
5d04c487896a7fea06a0f888,B,18.0,"[[6546, 6634]]","Responsáveis impunes, em liberdade, a coberto de atestados médicos, pagos a peso de ouro",Value(-)
5cf471b8896a7fea060083d9,C,10.0,"[[2477, 2492]]",A farsa é dupla,Value(-)
5d04c4aa896a7fea06a0f962,B,19.0,"[[2032, 2178]]","as iniciativas desgarradas que regularmente (des)aparecem, respeitantes por exemplo ao envolvimento do exército ou aos programas de sensibilização",Value(-)
5cf47650896a7fea0600bbc7,D,5.0,"[[1070, 1108]]",virou-se o feitiço contra o feiticeiro,Value(-)
5d04a52f896a7fea069f0921,B,12.0,"[[724, 740]]",injusto que seja,Value(-)
5cf45f5e896a7fea06ff68c2,C,31.0,"[[2014, 2087]]",todo este processo se acha viciado por expedientes burlescos e indecentes,Value(-)
5cf468d7896a7fea06fffd56,D,26.0,"[[4544, 4634]]","remetendo-os para o arrendamento, o qual, por seu turno, concentra as maiores fragilidades",Value(-)
5cf4622b896a7fea06ff8f62,C,4.0,"[[5076, 5163]]",num português falado que vai fabricando pronúncias inauditas com o fechamento de vogais,Value(-)
5cf466a0896a7fea06ffdb5e,A,41.0,"[[3468, 3501]]",incorrem em riscos desnecessários,Value(-)
5cf4615b896a7fea06ff8930,B,31.0,"[[7205, 7290]]","guerra comercial, com graves prejuízos para ambas as partes e para a economia mundial",Value(-)
5ce41275896a7fea0667e8ba,B,1.0,"[[1711, 1763]]",as alterações climáticas acentuam-no a cada instante,Value(-)
5cf45b99896a7fea06ff2a13,B,4.0,"[[376, 462]]",dominação de setores estratégicos nacionais por interesses estrangeiros inconfessáveis,Value(-)
5cf46a5e896a7fea06001906,A,30.0,"[[2950, 3141]]",acredito que a inclusão do Partido da Liberdade como parceiro governativo constitui uma mudança sistemática na política austríaca com severas repercussões e implicações para o resto da Europa,Value(-)
5cf45adb896a7fea06ff24e3,B,51.0,"[[2718, 2779]]",a perda de confiança no sistema financeiro e nas instituições,Value(-)
5cf45fd2896a7fea06ff6c5a,C,10.0,"[[12828, 12945]]","Macron pega no conceito caro à sra. Le Pen de “preferência nacional” e aplica-o à Europa, com uma hipocrisia inaudita",Value(-)
5cf45f5e896a7fea06ff68c2,C,5.0,"[[3793, 3888]]",Em dois anos e meio a ditadura de Agostinho Neto transformou Angola num matadouro imundo e feio,Value(-)
5cf45ae7896a7fea06ff2537,C,13.0,"[[507, 531]]",não há “boas sociedades”,Value(-)
5cf464a8896a7fea06ffbb46,B,6.0,"[[1100, 1141]]",frequentemente (e erradamente) é referido,Value(-)
5cf472bd896a7fea06008959,A,11.0,"[[3309, 3395]]",parece-me redutor e um equívoco falar em centro histórico de Coimbra e referir a Baixa,Value(-)
5cf45b89896a7fea06ff2999,B,14.0,"[[2770, 2838]]","Infelizmente, os resultados mostram que em Portugal nada se consegue",Value(-)
5cefd3d4896a7fea06d57241,D,0.0,"[[124, 183]]",Quantos doentes têm hoje acesso a estes tratamentos? Nenhum,Value(-)
5cf46076896a7fea06ff7155,B,9.0,"[[1098, 1158]]",falsa quando anuncia datas de implementação do novo preçário,Value(-)
5cdf5913896a7fea063f2d16,B,33.0,"[[2921, 2976]]",mantendo-se a falha após o encaminhamento para cirurgia,Value(-)
5cf46a54896a7fea06001897,C,25.0,"[[3062, 3152]]","Não é caso único mas crescente, que afeta muitas instituições ligadas à arte contemporânea",Value(-)
5cf45b77896a7fea06ff28ff,B,52.0,"[[6227, 6301]]","Pode ser que afinal, e apesar do seu voto, nada venha a mudar no essencial",Value(-)
5cf4661c896a7fea06ffd767,B,17.0,"[[2043, 2126]]","se vêm bicicletas e trotinetes eléctricas nos passeios, colocando em risco os peões",Value(-)
5d04a31b896a7fea069ef06f,B,3.0,"[[1973, 2031], [2285, 2353]]",o estatuto de “Estado dentro do estádio” que a FIFA possui como organização internacional e “sem fins lucrativos” que finge ser,Value(-)
5cdd971b896a7fea062d6e3d,C,4.0,"[[2570, 2620]]",é também condenável em termos científicos e éticos,Value(-)
5d04c332896a7fea06a0dfa5,B,12.0,"[[3611, 3651]]",Persistir na desvalorização desta ameaça,Value(-)
5cf46a54896a7fea06001897,D,19.0,"[[1141, 1219]]",a censura nos tempos democráticos – passo o paradoxo – ganhou outros contornos,Value(-)
5cf45c51896a7fea06ff3f9b,D,2.0,"[[808, 872]]",As classificações obtidas são uma medida imperfeita do potencial,Value(-)
5cf461e1896a7fea06ff8d16,C,3.0,"[[484, 541]]",A corrupção na política é já uma característica do regime,Value(-)
5cee1fe4896a7fea06c4c84d,C,18.0,"[[1472, 1568]]","Portugal não parece estar preparado, por enquanto, para optar por uma estratégia política madura",Value(-)
5d04c4aa896a7fea06a0f962,C,7.0,"[[2860, 2935]]",impede uma cultura institucional de aceitação e assimilação de conhecimento,Value(-)
5cf45b99896a7fea06ff2a13,B,27.0,"[[3402, 3691]]","a UNL aprovou recentemente um inconstitucional e ilegal regulamento em que passou a admitir uma carreira paralela de professores – de categoria “A” ou “B”, não sei... – em que o júri só tem três membros, podendo a maioria (dois) ser da própria instituição, violando escandalosamente o ECDU",Value(-)
5d04c4a1896a7fea06a0f926,B,23.0,"[[2381, 2434]]","situação perniciosa, nefasta e manifestamente injusta",Value(-)
5cf47b10896a7fea0600f3dc,B,5.0,"[[371, 460]]","O resultado será uma cidade cada vez mais presa ao passado, superficial e desinteressante",Value(-)
5cf45e48896a7fea06ff4f60,B,31.0,"[[7567, 7598]]",todos os problemas da profissão,Value(-)
5cf45d8a896a7fea06ff4999,C,6.0,"[[1603, 1740]]","espoliada de receitas, prometidas e garantidas por inúmeros protocolos, assinados por ministros e secretários de Estado e nunca cumpridos",Value(-)
5cf471b8896a7fea060083d9,C,0.0,"[[695, 760]]","O CRUP tenta confundir o legislador, e provavelmente até consegue",Value(-)
5cf45e1f896a7fea06ff4e0c,B,16.0,"[[2815, 2900]]",O pagamento de juros sobre as dívidas ilícitas mergulhou o país numa crise financeira,Value(-)
5cf460d7896a7fea06ff8402,A,14.0,"[[2436, 2579]]","A simbólica vitória dos trabalhadores, conhecida na sentença do processo em Penafiel que saiu por estes dias, é altamente desfavorável à Altice",Value(-)
5cf46587896a7fea06ffd19d,D,2.0,"[[63, 96]]",passou a ter apenas um presidente,Value(-)
5cf45fd2896a7fea06ff6c5a,B,41.0,"[[16282, 16349]]",não é uma forma decente e honesta de fazer política a nível europeu,Value(-)
5d04c4e8896a7fea06a0fa61,C,3.0,"[[292, 331]]",um qualquer aproveitamento interesseiro,Value(-)
5cf465d2896a7fea06ffd4aa,B,10.0,"[[2199, 2484]]","em vez de premiarem os mais novos e em fase ascendente das suas carreiras, estes “burrocratas”, se me permitem que me apodere por momentos da expressão de Herberto Helder, preferem punir e redistribuir, numa manobra tacanha e digna de gente sem qualquer respeito pelos seus concidadãos",Value(-)
5cf469e5896a7fea06000599,D,8.0,"[[984, 1150]]",qualquer tipo de proibição ou bloqueamento do acesso à visão e divulgação da obra de Mapplethorpe configura uma atitude anti-liberal que promove os valores da censura,Value(-)
5cf4651d896a7fea06ffbec6,B,35.0,"[[6658, 6739]]",a dissimulação faz com que o conteúdo político destes governos passe despercebido,Value(-)
5cf45f4e896a7fea06ff684a,C,18.0,"[[2730, 2825]]","o foco tem estado na gestão de risco, o que é importante mas também manifestamente insuficiente",Value(-)
5cf45ad6896a7fea06ff24c3,B,53.0,"[[5671, 5700]]",a reforma é o inferno do ócio,Value(-)
5cf45e44896a7fea06ff4f3f,D,28.0,"[[5899, 5924]]",Estas noções contêm erros,Value(-)
5d04ad52896a7fea069f9c0d,D,12.0,"[[1709, 1778]]",colocariam riscos significativos quanto à integridade das competições,Value(-)
5cf46212896a7fea06ff8e94,B,5.0,"[[4613, 4838]]","E a precariedade laboral e a desigualdade salarial ou as condições indignas de habitabilidades das comunidades racializadas, a segregação espacial e o racismo institucional que afetam negros e ciganos? Nada tem a dizer o juiz",Value(-)
5cf45c73896a7fea06ff40fa,B,20.0,"[[3304, 3419]]",Um juiz-político (ou um político-juiz) que nem num país que o recebe mostra perceber o que é o respeito diplomático,Value(-)
5cf47065896a7fea060065b5,D,32.0,"[[3540, 3618]]","Este programa empregará, no final e na melhor das expetativas, uns 1000 a 2000",Value(-)
5d04ad52896a7fea069f9c0d,A,8.0,"[[1251, 1304]]",retirando-lhes poder efectivo de gestão dos jogadores,Value(-)
5cf460d1896a7fea06ff83bd,B,25.0,"[[2323, 2417]]",Ouço muitas vezes jovens frustrados com o facto de os seus líderes lhes retirarem protagonismo,Value(-)
5cf47065896a7fea060065b5,C,34.0,"[[3631, 3671]]",a bolha existe e rebentará a breve prazo,Value(-)
5cf46209896a7fea06ff8e4e,A,5.0,"[[2107, 2165]]",Foi duramente reprimida pelos republicanos de Afonso Costa,Value(-)
5cf45b99896a7fea06ff2a13,B,14.0,"[[871, 1002]]",Outro é o facto de os docentes se ocuparem mais em fazer relatórios do que em ensinar ou investigar: os novos “burocratas doutores”,Value(-)
5cf47cb5896a7fea0600fb12,A,3.0,"[[522, 613]]",a estagnação grassa em todos os momentos e nas épocas diferentes pelas quais fomos passando,Value(-)
5cf46162896a7fea06ff8973,B,24.0,"[[2800, 2829]]",não ter uma estrutura estável,Value(-)
5cde31c4896a7fea063370a5,C,8.0,"[[998, 1044]]",os governos desconhecem a realidade desportiva,Value(-)
5cf45ae7896a7fea06ff2537,D,11.0,"[[3762, 3922]]","se, comprovadamente, mais horas de trabalho não significam maior produtividade, que não nos restem dúvidas de que significam, isso sim, menos (e “pior”) família",Value(-)
5d04c4ab896a7fea06a0f966,D,11.0,"[[1552, 1694]]","a avaliação da atividade dos docentes no ensino politécnico e, como consequência, a sua progressão na carreira, pouco valoriza esta componente",Value(-)
5cf45b77896a7fea06ff28ff,A,28.0,"[[4775, 4821]]",muito provável uma nova crise financeira grave,Value(-)
5d04c4aa896a7fea06a0f962,C,47.0,"[[4932, 5092]]","o investimento no combate a incêndios não surtiu efeito em Portugal, o que é imputável à falta de progressos na extinção dos fogos que escapam ao ataque inicial",Value(-)
5cf45ba5896a7fea06ff2a64,B,12.0,"[[1662, 1766]]","existem preocupações com a sustentabilidade do setor, que se estendem transversalmente a todo o circuito",Value(-)
5cf478aa896a7fea0600d78b,C,5.0,"[[0, 212]]",Numa Lisboa que está na moda e em que o desejável boom turístico e “invasão” de exóticos habitantes anda de mão dada com a descaracterização acelerada da cidade e uma destruição patrimonial que parece não ter fim,Value(-)
5cec9624896a7fea06b616df,C,28.0,"[[1417, 1771]]","a tipologia de produção, com dotações de rega bastante acima daquelas que praticamos (por exemplo, na amêndoa regam uma média de 12.000 m3 por ha, quando em Portugal se regam alguns pomares com 4500 m3) e com baixas preocupações de eficiência no uso dos fatores, parece pouco sustentável e incompatível com as restrições regulamentares em vigor na Europa",Value(-)
5cf45c47896a7fea06ff3f2d,C,17.0,"[[3065, 3108]]",afirma o poder de manipulação da informação,Value(-)
5d04b991896a7fea06a049f5,B,26.0,"[[2268, 2370]]","Não existem adidos especializados em migrações, nem oficiais de ligação com as comunidades portuguesas",Value(-)
5cf46546896a7fea06ffc011,A,6.0,"[[1395, 1431]]",tinha de fazer o papel de incomodado,Value(-)
5cf45ea4896a7fea06ff6257,B,28.0,"[[4176, 4223]]",prejudicaria definitivamente a balança europeia,Value(-)
5cf46441896a7fea06ffb7d7,A,3.0,"[[52, 87]]",políticos corruptos a incompetentes,Value(-)
5cf45e77896a7fea06ff60a5,B,11.0,"[[686, 865]]","O documento que resultou da votação da última semana balança entre a inutilidade e o retrocesso, diminuindo objetivamente a (pouca) transparência que já existe na decisão política",Value(-)
5cf45f36896a7fea06ff67b8,B,1.0,"[[574, 671]]","tudo se passa como se fosse absolutamente natural, perante uma anestesia, também ela, quase geral",Value(-)
5d04c4aa896a7fea06a0f962,C,15.0,"[[594, 658]]",o desmantelamento e regionalização da estrutura vertical em 1996,Value(-)
5ce377c4896a7fea0662596b,B,8.0,"[[1491, 1560]]",uma contínua e manifesta incapacidade das nossas letárgicas economias,Value(-)
5cf461c8896a7fea06ff8c4d,C,5.0,"[[1336, 1453]]","atiça-se a um alvo “privilegiado” (os funcionários) e, em nome da igualdade, impõe-se o comunismo de uniforme (o SNS)",Value(-)
5cf45cf2896a7fea06ff4514,B,38.0,"[[5510, 5557]]",dinamitarem os recentes anos de paz associativa,Value(-)
5cf46046896a7fea06ff6fe1,B,34.0,"[[5593, 5673]]","a RTP se converter num aparelho de propaganda, de divisão, de manipulação e ódio",Value(-)
5cf4603c896a7fea06ff6f94,B,13.0,"[[2861, 2869]]",desigual,Value(-)
5cf45f36896a7fea06ff67b8,B,0.0,"[[112, 567]]","Da arbitrariedade do poder político, ao nepotismo, ao amiguismo (descarados, declarados e sem escrutínio), à utilização nefasta de redes sociais – sem identificação e portanto sem responsabilização -, bem como ao regresso às práticas de usurpação de lugares públicos por familiares (a lembrar tempos de monarquia muito pouco esclarecida) e à canibalização da Administração Pública – uma consequência do que vai dito – estamos de facto em crise democrática",Value(-)
5cf468d7896a7fea06fffd56,D,55.0,"[[913, 1001]]","entre os seguidores desta tese já se reconheça a existência de um problema, de habitação",Value(-)
5cf465fc896a7fea06ffd65d,A,7.0,"[[3610, 3680]]",concluir que ocorreu um “processo de coesão interna” parece inadequado,Value(-)
5cf45d8a896a7fea06ff4999,A,3.0,"[[1603, 1624]]",espoliada de receitas,Value(-)
5cf47482896a7fea0600a2cd,A,1.0,"[[1903, 1934]]",Essa taxa de implosão é absurda,Value(-)
5cf45c51896a7fea06ff3f9b,B,7.0,"[[808, 872]]",As classificações obtidas são uma medida imperfeita do potencial,Value(-)
5cf46f04896a7fea06005d72,C,18.0,"[[2238, 2304]]",os avaliadores científicos tinham vários problemas e enviesamentos,Value(-)
5cf47065896a7fea060065b5,C,13.0,"[[1334, 1412]]",a criação de um programa de “emprego” científico é um erro nos próprios termos,Value(-)
5d04be5c896a7fea06a07cba,C,14.0,"[[2511, 2546]]","é, a meu ver, um aborto ortográfico",Value(-)
5cf46530896a7fea06ffbf65,B,41.0,"[[4626, 4660]]",Entramos em ano de grandes perigos,Value(-)
5cf479e4896a7fea0600ddac,B,7.0,"[[729, 768]]",o número excessivo de equipas na I Liga,Value(-)
5cf47029896a7fea06006476,A,15.0,"[[3396, 3494]]",o grau avassalador e vertiginoso de como aquele bairro está a ser desfigurado a cada dia que passa,Value(-)
5cf45f12896a7fea06ff66b8,C,1.0,"[[2725, 2768]]",As imparidades já lá estavam há muitos anos,Value(-)
5cf45b99896a7fea06ff2a13,A,4.0,"[[1826, 1867]]",não sou doutor nem professor de “aviário”,Value(-)
5cf46a26896a7fea060016b1,D,0.0,"[[828, 877]]",tudo falso e inventado de forma maliciosa por FNS,Value(-)
5d04c557896a7fea06a0fbc4,D,18.0,"[[4322, 4462]]","não, democraticamente, ao órgão consultivo do Ministério da Cultura para o sector - a Secção Especializada do Cinema e do Audiovisual (SECA)",Value(-)
5cf479e4896a7fea0600ddac,A,15.0,"[[1137, 1191]]","Em Braga, a época que agora termina não deixa saudades",Value(-)
5cf46a54896a7fea06001897,D,14.0,"[[286, 378]]","Se nem tudo está esclarecido neste caso, não restam dúvidas de que ocorreu um ato de censura",Value(-)
5d04c47f896a7fea06a0f857,C,15.0,"[[5270, 5348]]",os incêndios passem a ser muito mais frequentes e dramáticos do que os actuais,Value(-)
5cf46bc3896a7fea0600247f,D,0.0,"[[193, 229]]",não acredito muito nestas discussões,Value(-)
5cf4650f896a7fea06ffbe46,C,11.0,"[[3114, 3157]]",Os jovens têm sido particularmente afetados,Value(-)
5cebdf54896a7fea06aefb25,D,20.0,"[[5548, 5586]]",O YouTube não remove qualquer conteúdo,Value(-)
5cf47257896a7fea0600872a,B,0.0,"[[663, 781]]",esta forma suja de organizar as eleições e a política nos Estados Unidos deixa a democracia nas mãos de quem mais pode,Value(-)
5cf469ff896a7fea0600062e,C,21.0,"[[2960, 2999]]",vão adotar posturas de censura apertada,Value(-)
5cf47676896a7fea0600bcba,B,34.0,"[[3183, 3215]]",Pode parecer uma heresia dizê-lo,Value(-)
5cf466ae896a7fea06ffdbd1,B,16.0,"[[4222, 4413]]","verdadeira claustrofobia e asfixia democrática que mergulha os cidadãos dos nossos tempos ora no conformismo, revelado nos níveis de abstenção, ora no inconformismo que a luta nas ruas revela",Value(-)
5cf4704c896a7fea06006528,A,7.0,"[[1886, 1998]]",abates ou podas incompreensíveis que não encontram defesa razoável em qualquer critério técnico de boas práticas,Value(-)
5d04c4aa896a7fea06a0f962,C,14.0,"[[472, 592]]",a transferência do combate para os bombeiros em 1980/81 (perdendo-se o conhecimento de como combater o fogo na floresta),Value(-)
5cf45e6f896a7fea06ff6056,C,28.0,"[[786, 829]]",A falácia consiste num raciocínio incorreto,Value(-)
5cde31c4896a7fea063370a5,C,24.0,"[[1049, 1100]]",estarem despojados de boas instituições desportivas,Value(-)
5cf4602f896a7fea06ff6f27,C,6.0,"[[1743, 1755]]",precariedade,Value(-)
5cf45adb896a7fea06ff24e3,B,8.0,"[[313, 383]]",A História mostrou que as alternativas que foram ensaiadas fracassaram,Value(-)
5cf45b89896a7fea06ff2999,C,31.0,"[[3403, 3524]]","não debatermos a Europa, nestas eleições, é perder a oportunidade de definir qual é o papel que queremos ter nesse futuro",Value(-)
